code,name,point_code,note1,note2
K798 1,膀胱結石、異物摘出術 経尿道的手術,S51 17 21,,
K798 2,膀胱結石、異物摘出術 膀胱高位切開術,S51 17 00,,
K798-2,経尿道的尿管凝血除去術（バスケットワイヤーカテーテル使用）,S31 17 21,,
K799,膀胱壁切除術,S51 11 00,,
K800,膀胱憩室切除術,S51 10 00,,
K800-2,経尿道的電気凝固術,S51 18 21,,
K800-3,膀胱水圧拡張術,S51 30 21,,
K801 1,膀胱単純摘除術 腸管利用の尿路変更を行うもの,S51 12 00,,
K801 2,膀胱単純摘除術 その他のもの,S51 12 00,,
K802,膀胱腫瘍摘出術,S51 11 00,高位切開の場合,
K802,膀胱腫瘍摘出術,S51 11 21,経尿道的な場合,
K802-2 1,膀胱脱手術 メッシュを使用するもの,S51 30 00,,
K802-2 2,膀胱脱手術 その他のもの,S51 30 00,,
K802-3 1,膀胱後腫瘍摘出術 腸管切除を伴わないもの,S51 11 00,,
K802-3 2,膀胱後腫瘍摘出術 腸管切除を伴うもの,S51 13 00,,
K802-4,腹腔鏡下小切開膀胱腫瘍摘出術,S51 11 11,,
K802-5,腹腔鏡下膀胱部分切除術,S51 11 11,,
K802-6,腹腔鏡下膀胱脱手術,S51 30 11,,
K803 1,膀胱悪性腫瘍手術 切除,S51 11 00,単純切除の場合,
K803 1,膀胱悪性腫瘍手術 切除,S51 13 00,広汎切除の場合,
K803 2,膀胱悪性腫瘍手術 全摘（腸管等を利用して尿路変更を行わないもの）,S51 12 00,単純切除の場合,
K803 2,膀胱悪性腫瘍手術 全摘（腸管等を利用して尿路変更を行わないもの）,S51 13 00,広汎切除の場合,
K803 3,膀胱悪性腫瘍手術 全摘（尿管S状結腸吻合を利用して尿路変更を行うもの）,S51 12 00,単純切除の場合,
K803 3,膀胱悪性腫瘍手術 全摘（尿管S状結腸吻合を利用して尿路変更を行うもの）,S51 13 00,広汎切除の場合,
K803 4,膀胱悪性腫瘍手術 全摘（回腸又は結腸導管を利用して尿路変更を行うもの）,S51 12 00,単純切除の場合,
K803 4,膀胱悪性腫瘍手術 全摘（回腸又は結腸導管を利用して尿路変更を行うもの）,S51 13 00,広汎切除の場合,
K803 5,膀胱悪性腫瘍手術 全摘（代用膀胱を利用して尿路変更を行うもの）,S51 12 00,単純切除の場合,
K803 5,膀胱悪性腫瘍手術 全摘（代用膀胱を利用して尿路変更を行うもの）,S51 13 00,広汎切除の場合,
K803 6 イ,膀胱悪性腫瘍手術 経尿道的手術 電解質溶液利用のもの,S51 10 21,,
K803 6 ロ,膀胱悪性腫瘍手術 経尿道的手術 その他のもの,S51 10 21,,
K803-2 1,腹腔鏡下膀胱悪性腫瘍手術 全摘（腸管等を利用して尿路変更を行わないもの）,S51 13 11,通常の腹腔鏡下手術の場合,
K803-2 1,腹腔鏡下膀胱悪性腫瘍手術 全摘（腸管等を利用して尿路変更を行わないもの）,S51 13 1R,ロボット支援下手術の場合,
K803-2 2,腹腔鏡下膀胱悪性腫瘍手術 全摘（回腸又は結腸導管を利用して尿路変更を行うもの）,S51 13 11,通常の腹腔鏡下手術の場合,
K803-2 2,腹腔鏡下膀胱悪性腫瘍手術 全摘（回腸又は結腸導管を利用して尿路変更を行うもの）,S51 13 1R,ロボット支援下手術の場合,
K803-2 3,腹腔鏡下膀胱悪性腫瘍手術 全摘（代用膀胱を利用して尿路変更を行うもの）,S51 13 11,通常の腹腔鏡下手術の場合,
K803-2 3,腹腔鏡下膀胱悪性腫瘍手術 全摘（代用膀胱を利用して尿路変更を行うもの）,S51 13 1R,ロボット支援下手術の場合,
K803-3 1,腹腔鏡下小切開膀胱悪性腫瘍手術 全摘（腸管等を利用して尿路変更を行わないもの）,S51 13 11,,
K803-3 2,腹腔鏡下小切開膀胱悪性腫瘍手術 全摘（回腸又は結腸導管を利用して尿路変更を行うもの）,S51 13 11,,
K803-3 3,腹腔鏡下小切開膀胱悪性腫瘍手術 全摘（代用膀胱を利用して尿路変更を行うもの）,S51 13 11,,
K804,尿膜管摘出術,SW4 12 00,,
K804-2,腹腔鏡下尿膜管摘出術,SW4 12 11,,
K805,膀胱瘻造設術,S51 16 00,,
K805-2,膀胱皮膚瘻造設術,S51 16 07,,
K805-3,導尿路造設術,S51 16 00,,
K806,膀胱皮膚瘻閉鎖術,S51 10 00,,
K807,膀胱腟瘻閉鎖術,S51 10 00,,
K808 1,膀胱腸瘻閉鎖術 内視鏡によるもの,S51 10 21,,
K808 2,膀胱腸瘻閉鎖術 その他のもの,S51 10 00,,
K809,膀胱子宮瘻閉鎖術,S51 10 00,,
K809-2,膀胱尿管逆流手術,S51 30 00,尿管形成術を伴わない場合,
K809-2,膀胱尿管逆流手術,S41 30 00,尿管形成術を伴う場合,
K809-3,腹腔鏡下膀胱内手術,S41 30 11,,
K810,ボアリー氏手術,S51 30 00,,
K811,腸管利用膀胱拡大術,S51 30 00,,
K812,回腸（結腸）導管造設術,S31 16 00,,
K812-2 1,排泄腔外反症手術 外反膀胱閉鎖術,S51 30 00,,
K812-2 2,排泄腔外反症手術 膀胱腸裂閉鎖術,S51 30 00,,
K813,尿道周囲膿瘍切開術,S61 16 00,,
K814,外尿道口切開術,S61 33 00,,
K815 1,尿道結石、異物摘出術 前部尿道,S61 17 21,,
K815 2,尿道結石、異物摘出術 後部尿道,S61 17 21,,
K816,外尿道腫瘍切除術,S61 11 00,,
K817 1,尿道悪性腫瘍摘出術 摘出,S61 11 00,,
K817 2,尿道悪性腫瘍摘出術 内視鏡による場合,S61 11 21,,
K817 3,尿道悪性腫瘍摘出術 尿路変更を行う場合,S61 13 00,,
K818 1,尿道形成手術 前部尿道,S66 33 00,,
K818 2,尿道形成手術 後部尿道,S64 33 00,,
K819,尿道下裂形成手術,S61 30 00,,
K819-2,陰茎形成術,S7B 32 00,皮弁による尿道再建を伴う場合,
K819-2,陰茎形成術,S7B 43 00,自家遊離複合組織移植の場合またはそれ以外,
K820,尿道上裂形成手術,S61 30 00,,
K821,尿道狭窄内視鏡手術,S61 33 21,,
K821-2,尿道狭窄拡張術（尿道バルーンカテーテル）,S61 33 24,,
K821-3,尿道ステント前立腺部尿道拡張術,S61 33 24,,
K822,女子尿道脱手術,S61 30 00,,
K823 1,尿失禁手術 恥骨固定式膀胱頸部吊上術を行うもの,S61 30 00,,
K823 2,尿失禁手術 その他のもの,S61 30 00,,
K823-2,尿失禁又は膀胱尿管逆流現象コラーゲン注入手術,S61 31 21,,
K823-3,膀胱尿管逆流症手術（治療用注入材によるもの）,S41 31 21,,
K823-4,腹腔鏡下尿失禁手術,S81 38 11,,
K823-5,人工尿道括約筋植込・置換術,S61 34 00,,
K824,陰茎尖圭コンジローム切除術,S7B 10 00,,
K825,陰茎全摘術,S7B 12 00,,
K826,陰茎切断術,S7B 11 00,,
K826-2,陰茎折症手術,S7B 30 00,,
K826-3,陰茎様陰核形成手術,S83 32 00,,
K827 1,陰茎悪性腫瘍手術 陰茎切除,S7B 11 00,,
K827 2,陰茎悪性腫瘍手術 陰茎全摘,S7B 13 00,,
K828 1,包茎手術 背面切開術,S7E 32 00,,
K828 2,包茎手術 環状切除術,S7E 11 00,,
K828-2 1,陰茎持続勃起症手術 亀頭－陰茎海綿体瘻作成術（ウィンター法）によるもの,S7B 16 10,,
K828-2 2,陰茎持続勃起症手術 その他のシャント術によるもの,S7B 16 00,,
K829,精管切断、切除術（両側）,S78 15 00,,
K830,精巣摘出術,S7G 12 00,,
K830-2 1,精巣外傷手術 陰嚢内血腫除去術,S7K 17 00,,
K830-2 2,精巣外傷手術 精巣白膜縫合術,S7G 30 00,,
K832,精巣上体摘出術,S7H 12 00,,
K833,精巣悪性腫瘍手術,S7G 12 00,単純摘出の場合,
K833,精巣悪性腫瘍手術,S7G 13 00,広汎摘出の場合,
K834,精索静脈瘤手術,S7F 15 00,,
K834-2,腹腔鏡下内精巣静脈結紮術,S7F 15 11,,
K834-3,顕微鏡下精索静脈瘤手術,S7F 15 02,,
K835 1,陰嚢水腫手術 交通性陰嚢水腫手術,S7K 10 00,,
K835 2,陰嚢水腫手術 その他,S7K 10 00,,
K836,停留精巣固定術,S7G 38 00,,
K836-2,腹腔鏡下腹腔内停留精巣陰嚢内固定術,S7G 38 11,,
K837,精管形成手術,S78 33 02,,
K838 1,精索捻転手術 対側の精巣固定術を伴うもの,S7F 38 00,,
K838 2,精索捻転手術 その他のもの,S7F 38 00,患側の精巣固定術だけを行う場合,
K838 2,精索捻転手術 その他のもの,S7G 30 00,精巣固定以外の場合,
K839,前立腺膿瘍切開術,S76 16 00,,
K840,前立腺被膜下摘出術,S76 10 00,,
K841 1,経尿道的前立腺手術 電解質溶液利用のもの,S76 10 21,,
K841 2,経尿道的前立腺手術 その他のもの,S76 10 21,,
K841-2 1,経尿道的レーザー前立腺切除術 ホルミウムレーザーを用いるもの,S76 10 20,,
K841-2 2,経尿道的レーザー前立腺切除術 その他のもの,S76 10 20,,
K841-3,経尿道的前立腺高温度治療（一連につき）,S76 18 21,,
K841-4,焦点式高エネルギー超音波療法（一連につき）,S76 18 21,,
K841-5,経尿道的前立腺核出術,S76 10 21,,
K843,前立腺悪性腫瘍手術,S76 11 00,単純摘出の場合,
K843,前立腺悪性腫瘍手術,S76 13 00,広汎摘出の場合,
K843-2,腹腔鏡下前立腺悪性腫瘍手術,S76 13 11,,
K843-3,腹腔鏡下小切開前立腺悪性腫瘍手術,S76 13 01,,
K843-4,腹腔鏡下前立腺悪性腫瘍手術（内視鏡手術用支援機器を用いるもの）,S76 13 1R,,
K844,バルトリン腺膿瘍切開術,S86 16 00,,
K845,処女膜切開術,S85 11 00,,
K846,処女膜切除術,S85 11 00,,
K847,輪状処女膜切除術,S85 11 00,,
K848,バルトリン腺嚢胞腫瘍摘出術（造袋術を含む。）,S86 16 00,バルトリン嚢胞造袋術の場合,
K848,バルトリン腺嚢胞腫瘍摘出術（造袋術を含む。）,S86 10 00,バルトリン腺嚢胞摘出術の場合,
K849,女子外性器腫瘍摘出術,S82 11 00,,
K850 1,女子外性器悪性腫瘍手術 切除,S82 11 00,,
K850 2,女子外性器悪性腫瘍手術 皮膚移植（筋皮弁使用）を行った場合,S82 13 00,,
K850-2,腟絨毛性腫瘍摘出術,S88 11 00,,
K851 1,会陰形成手術 筋層に及ばないもの,S82 32 00,,
K851 2,会陰形成手術 筋層に及ぶもの,S82 32 00,,
K851-2,外陰・腟血腫除去術,S82 17 00,外陰血腫の場合,
K851-2,外陰・腟血腫除去術,S88 17 00,腟血腫の場合,
K851-3 1,癒合陰唇形成手術 筋層に及ばないもの,S87 32 00,,
K851-3 2,癒合陰唇形成手術 筋層に及ぶもの,S87 32 00,,
K852 1,腟壁裂創縫合術（分娩時を除く。） 前又は後壁裂創,S88 30 00,,
K852 2,腟壁裂創縫合術（分娩時を除く。） 前後壁裂創,S88 30 00,,
K852 3,腟壁裂創縫合術（分娩時を除く。） 腟円蓋に及ぶ裂創,S88 30 00,,
K852 4,腟壁裂創縫合術（分娩時を除く。） 直腸裂傷を伴うもの,S88 30 00,,
K853 1,腟閉鎖術 中央腟閉鎖術（子宮全脱）,S89 35 20,経腟的に行う場合,
K853 1,腟閉鎖術 中央腟閉鎖術（子宮全脱）,S88 35 00,経腟的以外で行う場合,
K853 2,腟閉鎖術 その他,S88 35 00,,
K854,腟式子宮旁結合織炎（膿瘍）切開術,S88 16 20,,
K854-2,後腟円蓋切開（異所性妊娠）,S88 16 20,,
K855 1,腟中隔切除術 不全隔のもの,S88 10 20,,
K855 2,腟中隔切除術 全中隔のもの,S88 10 20,,
K856,腟壁腫瘍摘出術,S88 11 20,,
K856-2,腟壁嚢腫切除術,S88 10 20,,
K856-3,腟ポリープ切除術,S88 10 20,,
K856-4,腟壁尖圭コンジローム切除術,S88 10 20,,
K857,腟壁悪性腫瘍手術,S88 11 00,,
K858 1,腟腸瘻閉鎖術 内視鏡によるもの,S88 35 21,,
K858 2,腟腸瘻閉鎖術 その他のもの,S88 35 00,,
K859 1,造腟術、腟閉鎖症術 拡張器利用によるもの,S88 32 20,,
K859 2,造腟術、腟閉鎖症術 遊離植皮によるもの,S88 32 00,,
K859 3,造腟術、腟閉鎖症術 腟断端挙上によるもの,S88 32 00,,
K859 4,造腟術、腟閉鎖症術 腸管形成によるもの,S88 32 00,,
K859 5,造腟術、腟閉鎖症術 筋皮弁移植によるもの,S88 32 00,,
K859-2,腹腔鏡下造腟術,S88 32 11,,
K860,腟壁形成手術,S88 32 00,形成術だけを行う場合,
K860,腟壁形成手術,S88 38 00,子宮摘出術後に腟固定を行う場合,
K860-2,腟断端挙上術（腟式、腹式）,S88 30 00,開腹の場合,
K860-2,腟断端挙上術（腟式、腹式）,S88 30 20,腟式の場合,
K861,子宮内膜掻爬術,S8B 17 20,,
K862,クレニッヒ手術,S89 20 00,,
K863,腹腔鏡下子宮内膜症病巣除去術,S8B 10 11,,
K863-2,子宮鏡下子宮中隔切除術、子宮内腔癒着切除術（癒着剥離術を含む。）,S8B 10 21,子宮中隔切除術の場合,
K863-2,子宮鏡下子宮中隔切除術、子宮内腔癒着切除術（癒着剥離術を含む。）,S8B 11 21,子宮内腔癒着切除術の場合,
K863-3,子宮鏡下子宮内膜焼灼術,S89 18 21,,
K864 1,子宮位置矯正術 アレキサンダー手術,S89 36 20,,
K864 2,子宮位置矯正術 開腹による位置矯正術,S89 30 00,,
K864 3,子宮位置矯正術 癒着剥離矯正術,S89 30 00,,
K865 1,子宮脱手術 腟壁形成手術及び子宮位置矯正術,S89 30 00,,
K865 2,子宮脱手術 ハルバン・シャウタ手術,S89 30 20,,
K865 3,子宮脱手術 マンチェスター手術,S89 38 20,,
K865 4,子宮脱手術 腟壁形成手術及び子宮全摘術（腟式、腹式）,S89 30 00,開腹の場合,
K865 4,子宮脱手術 腟壁形成手術及び子宮全摘術（腟式、腹式）,S89 30 20,腟式の場合,
K865-2,腹腔鏡下仙骨腟固定術,S89 38 20,,
K866,子宮頸管ポリープ切除術,S8A 10 20,,
K866-2,子宮腟部冷凍凝固術,S8A 18 20,,
K867,子宮頸部（腟部）切除術,S8A 11 20,,
K867-2,子宮腟部糜爛等子宮腟部乱切除術,S8A 10 20,,
K867-3,子宮頸部摘出術（腟部切断術を含む）,S8A 11 20,,
K867-4,子宮頸部異形成上皮又は上皮内癌レーザー照射治療,S8A 18 20,,
K871,子宮息肉様筋腫摘出術（腟式）,S89 10 20,,
K872 1,子宮筋腫摘出（核出）術 腹式,S89 10 00,,
K872 2,子宮筋腫摘出（核出）術 腟式,S89 10 20,,
K872-2,腹腔鏡下子宮筋腫摘出（核出）術,S89 10 11,,
K872-3,子宮鏡下有茎粘膜下筋腫切出術、子宮内膜ポリープ切除術,S8B 10 21,子宮内膜ポリープの場合,
K872-3,子宮鏡下有茎粘膜下筋腫切出術、子宮内膜ポリープ切除術,S89 10 21,有茎粘膜下筋腫の場合,
K872-4 1,痕跡副角子宮手術 腹式,S89 10 00,,
K872-4 2,痕跡副角子宮手術 腟式,S89 10 20,,
K872-5,子宮頸部初期癌又は異形成光線力学療法,S8A 18 20,,
K873,子宮鏡下子宮筋腫摘出術,S89 10 21,,
K876,子宮腟上部切断術,S89 11 00,,
K876-2,腹腔鏡下子宮腟上部切断術,S89 11 11,,
K877,子宮全摘術,S89 12 00,開腹の場合,
K877,子宮全摘術,S89 12 20,腟式の場合,
K877-2,腹腔鏡下腟式子宮全摘術,S89 12 11,通常の腹腔鏡下手術の場合,
K877-2,腹腔鏡下腟式子宮全摘術,S89 12 1R,ロボット支援下手術の場合,
K878,広靱帯内腫瘍摘出術,S89 10 00,,
K878-2,腹腔鏡下広靱帯内腫瘍摘出術,S89 10 11,,
K879,子宮悪性腫瘍手術,S89 12 00,単純切除の場合,
K879,子宮悪性腫瘍手術,S89 13 00,広汎切除の場合,
K879-2,腹腔鏡下子宮悪性腫瘍手術,S89 12 11,単純切除で、通常の腹腔鏡下手術の場合,
K879-2,腹腔鏡下子宮悪性腫瘍手術,S89 12 1R,単純切除で、ロボット支援下手術の場合,
K879-2,腹腔鏡下子宮悪性腫瘍手術,S89 13 11,広汎切除で、通常の腹腔鏡下手術の場合,
K879-2,腹腔鏡下子宮悪性腫瘍手術,S89 13 1R,広汎切除で、ロボット支援下手術の場合,
K881,腹壁子宮瘻手術,S89 35 00,,
K882,重複子宮、双角子宮手術,S8B 32 00,,
K883,子宮頸管形成手術,S8A 10 20,,
K883-2 1,子宮頸管閉鎖症手術 非観血的,S8A 30 21,,
K883-2 2,子宮頸管閉鎖症手術 観血的,S8A 30 21,,
K884,奇形子宮形成手術（ストラスマン手術）,S8B 32 00,,
K885,腟式卵巣嚢腫内容排除術,S8E 16 20,,
K885-2,経皮的卵巣嚢腫内容排除術,S8E 17 10,,
K886 1,子宮附属器癒着剥離術（両側） 開腹によるもの,S8C 15 00,,
K886 2,子宮附属器癒着剥離術（両側） 腹腔鏡によるもの,S8C 15 11,,
K887 1,卵巣部分切除術（腟式を含む。） 開腹によるもの,S8E 11 00,,
K887 2,卵巣部分切除術（腟式を含む。） 腹腔鏡によるもの,S8E 11 11,,
K887-2 1,卵管結紮術（腟式を含む。）（両側） 開腹によるもの,S8D 15 00,,
K887-2 2,卵管結紮術（腟式を含む。）（両側） 腹腔鏡によるもの,S8D 15 11,,
K887-3 1,卵管口切開術 開腹によるもの,S8D 33 00,,
K887-3 2,卵管口切開術 腹腔鏡によるもの,S8D 33 11,,
K887-4,腹腔鏡下多嚢胞性卵巣焼灼術,S8E 18 11,,
K888 1,子宮附属器腫瘍摘出術（両側） 開腹によるもの,S8C 12 00,,
K888 2,子宮附属器腫瘍摘出術（両側） 腹腔鏡によるもの,S8C 12 11,,
K888-2 1,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側） 開腹によるもの,S8D 12 00,,
K888-2 2,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側） 腹腔鏡によるもの,S8D 12 11,,
K889,子宮附属器悪性腫瘍手術（両側）,S8C 12 00,単純切除の場合,
K890,卵管形成手術（卵管・卵巣移植、卵管架橋等）,S8D 33 00,,
K890-2,卵管鏡下卵管形成術,S8D 33 21,,
K890-3,腹腔鏡下卵管形成術,S8D 33 11,,
K891,分娩時頸部切開術（縫合を含む。）,S8A 37 20,,
K892,骨盤位娩出術,SA7 19 20,,
K893,吸引娩出術,SA7 19 20,,
K894 1,鉗子娩出術 低位（出口）鉗子,SA7 19 20,,
K894 2,鉗子娩出術 中位鉗子,SA7 19 20,,
K895,会陰（陰門）切開及び縫合術（分娩時）,S82 30 00,,
K896 1,会陰（腟壁）裂創縫合術（分娩時） 筋層に及ぶもの,S82 30 00,会陰裂創の場合,
K896 1,会陰（腟壁）裂創縫合術（分娩時） 筋層に及ぶもの,S88 30 00,腟壁裂創の場合,
K896 2,会陰（腟壁）裂創縫合術（分娩時） 肛門に及ぶもの,S88 30 00,,
K896 3,会陰（腟壁）裂創縫合術（分娩時） 腟円蓋に及ぶもの,S88 30 00,,
K896 4,会陰（腟壁）裂創縫合術（分娩時） 直腸裂創を伴うもの,S88 30 00,,
K897,頸管裂創縫合術（分娩時）,S8A 30 20,,
K898 1,帝王切開術 緊急帝王切開,SA7 19 00,,
K898 2,帝王切開術 選択帝王切開,SA7 19 00,,
K899,胎児縮小術（娩出術を含む。）,SA7 19 20,,
K900,臍帯還納術,SA6 30 20,,
K900-2,脱垂肢整復術,SA7 50 20,,
K901,子宮双手圧迫術（大動脈圧迫術を含む。）,S89 20 20,,
K902,胎盤用手剥離術,SA5 15 20,,
K903 1,子宮破裂手術 子宮全摘除を行うもの,S89 12 00,,
K903 2,子宮破裂手術 子宮腟上部切断を行うもの,S89 11 00,,
K903 3,子宮破裂手術 その他のもの,S89 30 00,,
K904,妊娠子宮摘出術（ポロー手術）,S89 12 00,,
K905 1,子宮内反症整復手術（腟式、腹式） 非観血的,S89 30 00,,
K905 2,子宮内反症整復手術（腟式、腹式） 観血的,S89 30 00,開腹の場合,
K905 2,子宮内反症整復手術（腟式、腹式） 観血的,S89 30 20,腟式の場合,
K906 1,子宮頸管縫縮術 マクドナルド法,S8A 36 20,,
K906 2,子宮頸管縫縮術 シロッカー法又はラッシュ法,S8A 36 20,,
K906 3,子宮頸管縫縮術 縫縮解除術（チューブ抜去術）,S8A 36 20,,
K907,胎児外回転術,SA1 50 40,,
K908,胎児内（双合）回転術,SA1 50 20,,
K909 1 イ,流産手術 妊娠11週までの場合 手動真空吸引法によるもの,SA8 17 30,,
K909 1 ロ,流産手術 妊娠11週までの場合 その他のもの,SA8 17 20,,
K909 2,流産手術 妊娠11週を超え妊娠21週までの場合,SA8 17 20,,
